,종목코드,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
238,004490,세방전지,71400.0,100.0,+0.14%,500.0,9996.0,14000.0,26.39,32544.0,13.52,6.14
239,014830,유니드,112000.0,6500.0,+6.16%,5000.0,9957.0,8890.0,14.09,90145.0,5.28,10.29
240,278530,KODEX 200TR,12950.0,160.0,+1.25%,0.0,9907.0,76500.0,0.02,10070.0,,
241,192820,코스맥스,86700.0,1800.0,+2.12%,500.0,9840.0,11350.0,24.01,64421.0,18.4,6.23
242,003850,보령제약,14150.0,100.0,+0.71%,500.0,9720.0,68690.0,6.92,128157.0,21.87,8.62
243,001800,오리온홀딩스,15400.0,50.0,-0.32%,500.0,9647.0,62645.0,5.14,92586.0,12.31,3.98
244,395400,SK리츠,6190.0,50.0,+0.81%,500.0,9596.0,155021.0,0.1,249364.0,119.04,
245,069260,휴켐스,23200.0,600.0,+2.65%,1000.0,9484.0,40879.0,4.6,220786.0,14.47,7.51
246,097520,엠씨넥스,52200.0,600.0,+1.16%,500.0,9382.0,17973.0,9.46,184407.0,49.48,16.1
247,105630,한세실업,23250.0,100.0,-0.43%,500.0,9300.0,40000.0,6.61,383080.0,15.75,10.97
248,003580,넥스트사이언스,22100.0,200.0,+0.91%,500.0,9297.0,42066.0,10.11,751270.0,-26.66,-41.41
249,015350,부산가스,84400.0,0.0,0.00%,5000.0,9284.0,11000.0,0.91,0.0,26.88,23.35
250,079160,CJ CGV,24400.0,200.0,+0.83%,500.0,9261.0,37953.0,4.41,117450.0,-1.5,-314.44
251,139260,TIGER 200 IT,36820.0,490.0,+1.35%,0.0,9242.0,25100.0,0.16,136843.0,,
252,003520,영진약품,5050.0,0.0,0.00%,500.0,9236.0,182893.0,3.36,523253.0,-75.37,-0.12
253,103140,풍산,32450.0,100.0,-0.31%,5000.0,9094.0,28024.0,12.91,130672.0,4.11,5.09
254,003540,대신증권,17850.0,500.0,+2.88%,5000.0,9063.0,50773.0,15.11,108058.0,2.43,7.35
255,272450,진에어,17300.0,150.0,+0.87%,1000.0,9031.0,52200.0,2.46,61223.0,-3.48,-131.35
256,161890,한국콜마,39300.0,450.0,+1.16%,500.0,8992.0,22881.0,25.93,50034.0,5.67,29.27
257,034120,SBS,49100.0,350.0,+0.72%,5000.0,8962.0,18253.0,0.0,112526.0,5.67,-12.32
258,020000,한섬,36200.0,200.0,-0.55%,500.0,8916.0,24630.0,28.52,43902.0,8.32,7.85
259,348950,제이알글로벌리츠,5350.0,30.0,+0.56%,1000.0,8860.0,165600.0,5.79,253039.0,,
260,284740,쿠쿠홈시스,39450.0,350.0,+0.90%,100.0,8852.0,22437.0,4.76,32732.0,6.06,15.94
261,006120,SK디스커버리,46450.0,200.0,-0.43%,5000.0,8843.0,19038.0,7.14,31962.0,4.83,14.71
262,089590,제주항공,17650.0,150.0,+0.86%,1000.0,8783.0,49760.0,0.64,58584.0,-2.78,-113.11
263,267270,현대건설기계,44500.0,1150.0,-2.52%,5000.0,8767.0,19701.0,20.69,216011.0,7.48,-0.8
264,195870,해성디에스,51100.0,4000.0,+8.49%,5000.0,8687.0,17000.0,8.6,673112.0,17.66,13.62
265,003000,부광약품,12150.0,50.0,+0.41%,500.0,8634.0,71063.0,5.96,191589.0,-195.97,-2.46
266,006040,동원산업,226500.0,1000.0,+0.44%,5000.0,8330.0,3678.0,7.84,2164.0,4.07,21.01
267,017390,서울가스,165500.0,500.0,+0.30%,5000.0,8275.0,5000.0,7.45,5039.0,664.66,13.14
268,005440,현대그린푸드,8420.0,20.0,+0.24%,500.0,8227.0,97704.0,9.09,137120.0,10.38,4.07
269,000070,삼양홀딩스,95800.0,900.0,+0.95%,5000.0,8205.0,8564.0,8.04,9280.0,3.25,6.96
270,114090,GKL,13250.0,250.0,+1.92%,500.0,8196.0,61856.0,3.24,143057.0,-7.34,-12.01
271,005880,대한해운,2540.0,40.0,+1.60%,500.0,8107.0,319177.0,4.63,639751.0,3.47,1.1
272,009450,경동나비엔,55500.0,1000.0,+1.83%,1000.0,8086.0,14569.0,13.2,30819.0,8.61,12.83
273,192650,드림텍,12300.0,600.0,+5.13%,100.0,8037.0,65343.0,21.05,777776.0,12.76,8.79
274,001680,대상,23150.0,350.0,+1.54%,1000.0,8021.0,34648.0,10.28,84572.0,8.96,12.02
275,091180,KODEX 자동차,21875.0,80.0,+0.37%,0.0,8006.0,36600.0,1.61,294631.0,,
276,181710,NHN,40450.0,0.0,0.00%,500.0,7914.0,19565.0,17.89,72360.0,46.71,1.35
277,010050,우리종금,904.0,6.0,+0.67%,500.0,7903.0,874203.0,1.97,1705639.0,9.72,14.05
278,383800,LX홀딩스,10300.0,50.0,+0.49%,1000.0,7857.0,76281.0,9.32,303439.0,,
279,003470,유안타증권,3920.0,10.0,+0.26%,5000.0,7824.0,199597.0,63.79,132460.0,3.46,7.92
280,280360,롯데제과,121500.0,0.0,0.00%,500.0,7796.0,6417.0,17.58,1459.0,13.83,3.42
281,001430,세아베스틸,21600.0,150.0,-0.69%,5000.0,7746.0,35862.0,17.82,290771.0,-8.32,-14.18
282,145720,덴티움,69800.0,600.0,+0.87%,500.0,7726.0,11069.0,22.06,150640.0,16.0,10.34
283,005690,파미셀,12800.0,100.0,+0.79%,500.0,7675.0,59959.0,8.26,232319.0,92.09,9.65
284,016710,대성홀딩스,47400.0,350.0,+0.74%,1000.0,7626.0,16089.0,7.0,61433.0,90.8,9.73
285,057050,현대홈쇼핑,63500.0,0.0,0.00%,5000.0,7620.0,12000.0,29.09,16083.0,5.24,6.39
286,025540,한국단자,73000.0,200.0,+0.27%,500.0,7603.0,10415.0,22.63,19157.0,9.8,7.84
287,267260,현대일렉트릭,20800.0,50.0,-0.24%,5000.0,7498.0,36047.0,14.17,102620.0,114.92,-5.84
288,033270,유나이티드제약,45900.0,300.0,+0.66%,500.0,7456.0,16245.0,8.15,43627.0,25.5,10.01
289,049770,동원F&B,193000.0,5000.0,+2.66%,5000.0,7448.0,3859.0,5.63,3747.0,9.88,10.91
290,090435,아모레퍼시픽우,70500.0,200.0,-0.28%,500.0,7443.0,10558.0,61.72,6449.0,27.19,
291,007810,코리아써키트,31450.0,1750.0,+5.89%,500.0,7429.0,23621.0,7.57,920431.0,34.0,3.39
292,003230,삼양식품,98500.0,3800.0,+4.01%,5000.0,7420.0,7533.0,9.32,124765.0,17.07,21.47
293,394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),11055.0,45.0,-0.41%,0.0,7354.0,66520.0,0.93,821833.0,,
294,007340,디티알오토모티브,73500.0,1500.0,+2.08%,500.0,7346.0,9994.0,6.0,28321.0,13.09,7.48
295,000640,동아쏘시오홀딩스,114500.0,1500.0,+1.33%,5000.0,7268.0,6348.0,12.07,10557.0,3.32,19.87
296,293180,HANARO 200,39520.0,485.0,+1.24%,0.0,7232.0,18300.0,0.02,76579.0,,
297,152100,ARIRANG 200,40170.0,530.0,+1.34%,0.0,7231.0,18000.0,0.0,105061.0,,
298,085620,미래에셋생명,4035.0,65.0,+1.64%,5000.0,7143.0,177016.0,4.35,42709.0,26.55,3.45
299,249420,일동제약,29700.0,100.0,-0.34%,1000.0,7070.0,23803.0,3.45,1425139.0,-28.39,-5.13
300,002350,넥센타이어,7190.0,60.0,-0.83%,500.0,7022.0,97668.0,5.33,179271.0,27.87,-1.09
301,064960,SNT모티브,47700.0,500.0,+1.06%,5000.0,6975.0,14623.0,20.94,34011.0,10.1,7.28
302,210980,SK디앤디,30400.0,250.0,+0.83%,1000.0,6746.0,22190.0,5.09,10067.0,10.08,14.88
303,105190,KINDEX 200,39795.0,470.0,+1.20%,0.0,6745.0,16950.0,26.14,353747.0,,
304,005090,SGC에너지,45900.0,200.0,+0.44%,5000.0,6737.0,14677.0,1.5,18221.0,11.32,6.24
305,008730,율촌화학,27150.0,500.0,+1.88%,500.0,6733.0,24800.0,5.01,65535.0,65.26,5.85
306,001530,DI동일,267000.0,2000.0,+0.75%,5000.0,6703.0,2511.0,2.68,5073.0,19.16,4.0
307,233740,KODEX 코스닥150 레버리지,14585.0,260.0,+1.82%,0.0,6665.0,45700.0,2.83,9189531.0,,
308,192400,쿠쿠홀딩스,18650.0,350.0,+1.91%,100.0,6632.0,35562.0,8.11,23495.0,4.64,14.88
309,009970,영원무역홀딩스,48100.0,50.0,+0.10%,500.0,6559.0,13636.0,20.55,8827.0,4.01,7.64
310,034830,한국토지신탁,2595.0,100.0,+4.01%,1000.0,6552.0,252489.0,17.69,1163956.0,5.21,9.44
311,00680K,미래에셋증권2우B,4650.0,45.0,+0.98%,5000.0,6510.0,140000.0,11.47,228441.0,3.18,
312,017810,풀무원,16950.0,350.0,+2.11%,500.0,6461.0,38121.0,0.77,59163.0,37.67,3.84
313,145990,삼양사,62500.0,400.0,+0.64%,5000.0,6446.0,10313.0,5.43,14192.0,13.53,5.06
314,001880,DL건설,29200.0,1000.0,+3.55%,5000.0,6440.0,22053.0,2.14,57665.0,4.72,23.71
315,097230,한진중공업,7720.0,90.0,-1.15%,5000.0,6429.0,83274.0,20.09,24378.0,-7.56,27.71
316,034310,NICE,16800.0,400.0,+2.44%,500.0,6364.0,37882.0,19.85,49878.0,13.18,2.43
317,003280,흥아해운,2625.0,35.0,+1.35%,500.0,6311.0,240425.0,0.81,366969.0,41.02,-2195.07
318,006390,한일현대시멘트,35350.0,100.0,+0.28%,5000.0,6283.0,17775.0,0.39,35912.0,11.21,27.27
319,012630,HDC,10500.0,150.0,+1.45%,5000.0,6273.0,59742.0,17.85,113650.0,3.53,4.72
320,530031,삼성 레버리지 WTI원유 선물 ETN,1240.0,90.0,+7.83%,0.0,6250.0,504000.0,0.0,4143870.0,,
321,069660,KOSEF 200,39465.0,465.0,+1.19%,0.0,6117.0,15500.0,0.0,5845.0,,
322,115390,락앤락,11800.0,50.0,+0.43%,500.0,6083.0,51550.0,75.71,89793.0,36.09,1.74
323,005610,SPC삼립,70200.0,800.0,+1.15%,5000.0,6058.0,8629.0,2.28,3359.0,23.13,-3.98
324,286940,롯데정보통신,39300.0,1600.0,+4.24%,5000.0,6051.0,15396.0,1.5,150647.0,15.42,7.43
325,001820,삼화콘덴서,58200.0,800.0,+1.39%,1000.0,6050.0,10395.0,7.81,30494.0,19.83,14.28
326,102460,이연제약,33500.0,700.0,+2.13%,500.0,6030.0,17999.0,1.25,86685.0,106.69,1.71
327,003070,코오롱글로벌,23850.0,950.0,+4.15%,5000.0,6013.0,25210.0,1.98,120631.0,4.38,17.83
328,071840,롯데하이마트,25300.0,200.0,+0.80%,5000.0,5973.0,23608.0,7.98,21653.0,60.53,1.49
329,108670,LX하우시스,66300.0,500.0,+0.76%,5000.0,5946.0,8968.0,25.24,79178.0,-5.75,-8.8
330,170900,동아에스티,70300.0,300.0,+0.43%,5000.0,5938.0,8446.0,19.9,7333.0,147.38,4.21
331,550057,QV 코스피 변동성 매칭형 양매도 ETN,8280.0,30.0,+0.36%,0.0,5796.0,70000.0,0.0,1.0,,
332,001720,신영증권,61200.0,200.0,-0.33%,5000.0,5744.0,9386.0,7.88,3426.0,6.61,15.34
333,360200,KINDEX 미국S&P500,14355.0,80.0,+0.56%,0.0,5742.0,40000.0,0.62,227074.0,,
334,020120,키다리스튜디오,17200.0,300.0,+1.78%,500.0,5734.0,33339.0,1.61,190757.0,73.5,0.22
335,183190,아세아시멘트,147000.0,7000.0,+5.00%,5000.0,5727.0,3896.0,4.05,35686.0,7.01,2.94
336,500019,신한 레버리지 WTI원유 선물 ETN(H),985.0,70.0,+7.65%,0.0,5713.0,580000.0,0.0,2999906.0,,
337,007690,국도화학,62500.0,4700.0,+8.13%,5000.0,5632.0,9011.0,21.72,121906.0,3.68,5.54
338,315930,KODEX Top5PlusTR,19220.0,170.0,+0.89%,0.0,5593.0,29100.0,17.18,2142.0,,
339,026890,스틱인베스트먼트,13300.0,0.0,0.00%,500.0,5543.0,41678.0,5.0,437568.0,13.41,11.76
340,161000,애경케미칼,11300.0,350.0,+3.20%,500.0,5497.0,48649.0,9.0,149138.0,4.41,11.72
341,004430,송원산업,22900.0,1100.0,+5.05%,500.0,5496.0,24000.0,17.93,707336.0,11.23,6.17
342,092220,KEC,3750.0,25.0,+0.67%,500.0,5428.0,144748.0,2.27,4242277.0,-29.76,-24.43
343,006405,삼성SDI우,334500.0,1000.0,+0.30%,5000.0,5412.0,1618.0,17.42,1366.0,20.98,
344,298040,효성중공업,57500.0,900.0,+1.59%,5000.0,5362.0,9325.0,6.13,24058.0,18.29,-2.48
345,364980,TIGER KRX2차전지K-뉴딜,16785.0,155.0,+0.93%,0.0,5321.0,31700.0,0.44,861182.0,,
346,030610,교보증권,8200.0,40.0,+0.49%,5000.0,5302.0,64653.0,4.35,44653.0,3.3,9.35
347,007570,일양약품,27450.0,0.0,0.00%,2500.0,5239.0,19086.0,11.25,72340.0,46.37,5.39
348,017960,한국카본,11850.0,50.0,-0.42%,500.0,5209.0,43961.0,6.27,913544.0,16.01,16.55
349,005180,빙그레,52600.0,500.0,+0.96%,5000.0,5182.0,9851.0,19.19,7920.0,32.83,6.01
350,294400,KOSEF 200TR,47100.0,585.0,+1.26%,0.0,5181.0,11000.0,0.0,5273.0,,
351,005390,신성통상,3575.0,145.0,+4.23%,500.0,5138.0,143708.0,2.6,1935293.0,14.02,11.62
352,000815,삼성화재우,160000.0,0.0,0.00%,500.0,5107.0,3192.0,23.33,8852.0,6.92,
353,000400,롯데손해보험,1640.0,5.0,+0.31%,1000.0,5090.0,310336.0,0.71,95023.0,49.7,-2.53
354,027410,BGF,5250.0,20.0,+0.38%,1000.0,5025.0,95717.0,5.23,57803.0,10.91,1.81
355,018250,애경산업,18950.0,150.0,+0.80%,1000.0,5005.0,26410.0,1.94,16765.0,28.63,3.41
356,123890,한국자산신탁,4030.0,25.0,+0.62%,500.0,4996.0,123978.0,8.26,74564.0,4.46,18.18
357,139990,아주스틸,18800.0,200.0,-1.05%,500.0,4973.0,26452.0,3.29,162209.0,30.08,10.65
358,025860,남해화학,10000.0,0.0,0.00%,1000.0,4968.0,49679.0,5.26,156311.0,112.36,5.65
359,314250,KODEX 미국FANG플러스(H),28895.0,345.0,+1.21%,0.0,4955.0,17150.0,0.02,71279.0,,
360,008490,서흥,42750.0,300.0,+0.71%,500.0,4946.0,11569.0,11.32,7275.0,9.1,16.73
361,093050,LF,16900.0,100.0,-0.59%,5000.0,4942.0,29240.0,23.95,34145.0,5.34,1.41
362,002240,고려제강,21450.0,500.0,-2.28%,1000.0,4934.0,23000.0,8.36,89051.0,4.17,0.62
363,001060,JW중외제약,22750.0,50.0,-0.22%,2500.0,4900.0,21540.0,5.71,37447.0,-446.08,-6.97
364,002310,아세아제지,54600.0,100.0,-0.18%,5000.0,4890.0,8957.0,5.84,34469.0,5.31,8.9
365,060980,한라홀딩스,46200.0,200.0,-0.43%,5000.0,4838.0,10472.0,14.05,26116.0,3.71,4.97
366,002320,한진,32300.0,200.0,-0.62%,5000.0,4828.0,14948.0,11.54,34435.0,2.33,0.74
367,033240,자화전자,26950.0,100.0,+0.37%,500.0,4824.0,17900.0,7.8,352396.0,23.96,-2.3
368,068400,SK렌터카,10200.0,100.0,+0.99%,500.0,4823.0,47286.0,0.56,37045.0,18.99,4.5
369,271980,제일약품,32350.0,200.0,+0.62%,500.0,4757.0,14705.0,2.82,51232.0,-420.13,
370,281820,케이씨텍,22700.0,0.0,0.00%,500.0,4736.0,20862.0,10.47,135881.0,10.81,13.39
371,037270,YG PLUS,7370.0,80.0,+1.10%,500.0,4675.0,63429.0,3.0,414469.0,96.97,-6.94
372,138490,코오롱플라스틱,12300.0,350.0,+2.93%,1000.0,4674.0,38000.0,1.36,219770.0,17.25,1.51
373,126560,현대퓨처넷,4125.0,5.0,-0.12%,500.0,4656.0,112877.0,13.12,97619.0,6.13,-4.11
374,001510,SK증권,977.0,1.0,-0.10%,500.0,4617.0,472590.0,6.09,2396412.0,9.49,1.99
375,000370,한화손해보험,3955.0,5.0,+0.13%,5000.0,4617.0,116739.0,8.2,275328.0,3.53,3.11
376,357120,코람코에너지리츠,6570.0,50.0,-0.76%,500.0,4574.0,69620.0,1.15,76061.0,56.15,2.63
377,007660,이수페타시스,7150.0,500.0,+7.52%,1000.0,4522.0,63246.0,6.24,4668774.0,-24.16,-19.14
378,003030,세아제강지주,108500.0,3500.0,-3.12%,5000.0,4494.0,4142.0,7.46,14795.0,3.27,1.76
379,002020,코오롱,35300.0,700.0,+2.02%,5000.0,4457.0,12626.0,11.31,138993.0,2.63,22.75
380,002990,금호건설,12150.0,50.0,+0.41%,5000.0,4451.0,36634.0,6.66,74971.0,4.11,6.89
381,084010,대한제강,17950.0,200.0,+1.13%,1000.0,4424.0,24647.0,12.1,190825.0,4.86,10.21
382,401470,KODEX K-메타버스액티브,11835.0,285.0,+2.47%,0.0,4385.0,37050.0,0.22,2808351.0,,
383,094800,맵스리얼티1,4690.0,5.0,-0.11%,0.0,4354.0,92834.0,3.75,37018.0,,
384,005950,이수화학,15500.0,900.0,+6.16%,5000.0,4334.0,27960.0,1.8,983602.0,-8.71,-31.08
385,001725,신영증권우,61400.0,400.0,+0.66%,5000.0,4331.0,7054.0,6.25,542.0,6.63,
386,530060,삼성 코스피 양매도 5% OTM ETN,8615.0,30.0,+0.35%,0.0,4308.0,50000.0,0.0,1.0,,
387,298690,에어부산,2220.0,0.0,0.00%,1000.0,4305.0,193920.0,0.27,235921.0,-1.06,
388,071320,지역난방공사,37150.0,50.0,-0.13%,5000.0,4302.0,11579.0,0.91,1755.0,9.86,1.68
389,053210,스카이라이프,8980.0,100.0,+1.13%,2500.0,4294.0,47822.0,14.87,34142.0,8.05,7.97
390,082740,HSD엔진,9180.0,200.0,-2.13%,1000.0,4289.0,46721.0,6.71,1732901.0,-14.76,3.16
391,138250,엔에스쇼핑,12700.0,100.0,+0.79%,500.0,4279.0,33696.0,6.97,24726.0,-18.3,1.53
392,058650,세아홀딩스,106500.0,1000.0,-0.93%,5000.0,4260.0,4000.0,0.73,168.0,-2.99,-8.48
393,009410,태영건설,10950.0,200.0,+1.86%,500.0,4259.0,38899.0,8.51,125164.0,-179.51,61.96
394,001390,KG케미칼,30450.0,300.0,+1.00%,5000.0,4222.0,13866.0,3.25,51737.0,4.48,11.94
395,081000,일진다이아,29550.0,150.0,+0.51%,1000.0,4197.0,14203.0,2.43,29298.0,61.43,2.88
396,011930,신성이엔지,2055.0,5.0,+0.24%,500.0,4195.0,204119.0,5.1,648377.0,-12.53,-8.77
397,293940,신한알파리츠,8000.0,30.0,-0.37%,1000.0,4186.0,52330.0,1.45,32678.0,266.67,0.59
398,005420,코스모화학,15000.0,100.0,-0.66%,1000.0,4179.0,27860.0,1.4,279617.0,-70.09,-19.42
399,003620,쌍용차,2770.0,0.0,0.00%,5000.0,4151.0,149840.0,76.58,0.0,-0.94,-320.22
400,037560,LG헬로비전,5340.0,80.0,+1.52%,2500.0,4136.0,77447.0,5.22,151171.0,-1.34,-39.53
401,002270,롯데푸드,341500.0,6500.0,+1.94%,5000.0,4129.0,1209.0,11.72,339.0,13.85,
402,214330,금호에이치티,2100.0,0.0,0.00%,500.0,4127.0,196542.0,1.64,722907.0,-2100.0,-4.85
403,009160,SIMPAC,6300.0,100.0,+1.61%,500.0,4122.0,65430.0,8.08,72482.0,5.02,7.54
404,251340,KODEX 코스닥150선물인버스,4275.0,55.0,-1.27%,0.0,4117.0,96300.0,6.05,23163421.0,,
405,000020,동화약품,14600.0,350.0,+2.46%,1000.0,4078.0,27931.0,2.37,153303.0,20.48,9.04
406,004980,성신양회,16550.0,450.0,-2.65%,5000.0,4057.0,24516.0,8.76,1030996.0,64.9,2.53
407,003545,대신증권우,15600.0,150.0,+0.97%,5000.0,4056.0,26000.0,11.48,43327.0,2.13,
408,226490,KODEX 코스피,30095.0,300.0,+1.01%,0.0,4033.0,13400.0,0.02,417116.0,,
409,016800,퍼시스,34850.0,300.0,-0.85%,1000.0,4008.0,11500.0,20.46,1013.0,10.69,7.53
410,339770,교촌에프앤비,15950.0,100.0,-0.62%,500.0,3985.0,24983.0,0.28,32412.0,14.41,20.4
411,226320,잇츠한불,18100.0,800.0,+4.62%,500.0,3969.0,21929.0,0.54,34226.0,-27.06,-3.52
412,009290,광동제약,7560.0,0.0,0.00%,1000.0,3963.0,52421.0,20.09,88605.0,37.24,10.08
413,011690,와이투솔루션,2440.0,0.0,0.00%,500.0,3885.0,159236.0,1.07,0.0,44.36,-64.02
414,385540,KBSTAR KIS종합채권(A-이상)액티브,99015.0,40.0,+0.04%,0.0,3885.0,3924.0,0.0,7.0,,
415,000050,경방,14150.0,0.0,0.00%,500.0,3879.0,27415.0,2.04,18310.0,15.65,1.76
416,001630,종근당홀딩스,76900.0,1600.0,+2.12%,2500.0,3853.0,5010.0,7.31,4647.0,8.33,15.59
417,003300,한일홀딩스,13250.0,50.0,-0.38%,1000.0,3818.0,28816.0,3.15,10601.0,6.23,4.21
418,104700,한국철강,8290.0,80.0,-0.96%,1000.0,3818.0,46050.0,10.82,247378.0,15.88,-1.19
419,001500,현대차증권,12000.0,100.0,+0.84%,5000.0,3806.0,31713.0,3.38,28337.0,5.0,8.2
420,130660,한전산업,11650.0,150.0,+1.30%,500.0,3798.0,32600.0,1.0,178770.0,52.01,16.2
421,095720,웅진씽크빅,3270.0,130.0,+4.14%,500.0,3777.0,115506.0,5.09,7114405.0,10.97,0.23
422,024720,한국콜마홀딩스,20300.0,200.0,+1.00%,500.0,3771.0,18577.0,15.21,22022.0,4.55,21.96
423,088260,이리츠코크렙,5940.0,10.0,-0.17%,500.0,3762.0,63342.0,0.42,40494.0,24.85,2.85
424,071055,한국금융지주우,64200.0,500.0,+0.78%,5000.0,3761.0,5858.0,15.56,9393.0,2.2,
425,251350,KODEX 선진국MSCI World,21725.0,140.0,+0.65%,0.0,3737.0,17200.0,0.0,14735.0,,
426,229200,KODEX 코스닥 150,14150.0,140.0,+1.00%,0.0,3736.0,26400.0,2.89,7305603.0,,
427,400970,TIGER Fn메타버스,11560.0,150.0,+1.31%,0.0,3734.0,32300.0,0.32,2110652.0,,
428,317400,자이에스앤디,9580.0,0.0,0.00%,1000.0,3715.0,38783.0,0.62,113022.0,8.76,13.59
429,004690,삼천리,91500.0,200.0,-0.22%,5000.0,3710.0,4055.0,20.44,1994.0,4.8,2.49
430,004250,NPC,10050.0,100.0,-0.99%,500.0,3690.0,36720.0,4.22,1318031.0,17.06,6.53
431,293480,하나제약,20750.0,300.0,-1.43%,500.0,3688.0,17773.0,0.98,20644.0,22.03,6.58
432,075580,세진중공업,6480.0,270.0,+4.35%,500.0,3684.0,56849.0,0.69,476170.0,13.85,1.19
433,367380,KINDEX 미국나스닥100,14595.0,115.0,+0.79%,0.0,3649.0,25000.0,0.0,143326.0,,
434,900140,엘브이엠씨홀딩스,3645.0,45.0,+1.25%,0.0,3625.0,99455.0,16.77,321135.0,-12.11,-7.2
435,00088K,한화3우B,16000.0,250.0,+1.59%,5000.0,3596.0,22472.0,11.2,38039.0,2.71,
436,001520,동양,1500.0,50.0,+3.45%,500.0,3580.0,238684.0,6.26,2566991.0,-26.79,-2.92
437,004890,동일산업,147500.0,1000.0,-0.67%,5000.0,3577.0,2425.0,3.23,6894.0,10.17,2.24
438,058430,포스코강판,59600.0,100.0,-0.17%,5000.0,3576.0,6000.0,2.91,51595.0,4.02,2.88
439,272550,삼양패키징,25150.0,50.0,+0.20%,5000.0,3574.0,14210.0,7.65,10772.0,11.08,10.88
440,033180,KH 필룩스,2610.0,75.0,+2.96%,500.0,3569.0,136730.0,8.95,528237.0,-5.89,-17.37
441,003060,에이프로젠제약,892.0,1.0,+0.11%,500.0,3555.0,398576.0,3.79,336430.0,63.71,2.99
442,006490,인스코비,3235.0,110.0,-3.29%,500.0,3554.0,109848.0,4.67,1558506.0,37.18,8.32
443,091810,티웨이항공,3220.0,20.0,+0.63%,500.0,3553.0,110330.0,0.18,206580.0,-2.53,-90.15
444,084680,이월드,2500.0,5.0,+0.20%,1000.0,3545.0,141806.0,0.58,763676.0,-55.56,-4.11
445,072710,농심홀딩스,76300.0,500.0,+0.66%,5000.0,3539.0,4638.0,1.84,7658.0,6.87,7.23
446,055490,테이팩스,75000.0,500.0,-0.66%,500.0,3538.0,4718.0,2.15,27788.0,20.46,12.86
447,004700,조광피혁,53200.0,300.0,-0.56%,5000.0,3537.0,6649.0,0.35,1443.0,27.12,6.66
448,016590,신대양제지,87200.0,300.0,+0.35%,5000.0,3514.0,4030.0,10.54,5668.0,7.04,9.72
449,003220,대원제약,16450.0,350.0,+2.17%,500.0,3491.0,21225.0,12.76,158531.0,101.54,8.42
450,005500,삼진제약,24900.0,50.0,+0.20%,1000.0,3461.0,13900.0,9.02,43186.0,9.42,13.57
451,122900,아이마켓코리아,10350.0,0.0,0.00%,500.0,3460.0,33429.0,7.51,43111.0,11.94,5.87
452,377190,디앤디플랫폼리츠,5370.0,30.0,+0.56%,1000.0,3458.0,64400.0,0.19,38259.0,94.21,
453,007460,에이프로젠 MED,1735.0,5.0,-0.29%,500.0,3455.0,199155.0,1.17,2037147.0,-9.97,-15.79
454,068290,삼성출판사,34400.0,1300.0,+3.93%,500.0,3440.0,10000.0,0.28,137186.0,6.67,45.58
455,107590,미원홀딩스,148000.0,1500.0,+1.02%,500.0,3434.0,2320.0,1.33,2281.0,11.26,11.35
456,084690,대상홀딩스,9470.0,20.0,+0.21%,1000.0,3429.0,36213.0,4.05,42530.0,6.73,14.21
457,077500,유니퀘스트,12500.0,550.0,+4.60%,500.0,3418.0,27343.0,44.81,513423.0,6.86,10.8
458,001200,유진투자증권,3525.0,35.0,+1.00%,5000.0,3415.0,96866.0,6.69,135854.0,3.71,9.11
459,367770,KBSTAR Fn수소경제테마,11595.0,150.0,+1.31%,0.0,3386.0,29200.0,0.06,170559.0,,
460,009680,모토닉,10200.0,0.0,0.00%,500.0,3366.0,33000.0,10.93,35436.0,20.16,3.61
461,006060,화승인더,6080.0,30.0,+0.50%,500.0,3363.0,55320.0,13.15,65842.0,14.76,10.94
462,005960,동부건설,14750.0,200.0,+1.37%,5000.0,3354.0,22739.0,1.7,76188.0,3.2,10.1
463,364960,TIGER KRX BBIG K-뉴딜,10915.0,90.0,+0.83%,0.0,3313.0,30350.0,0.22,362389.0,,
464,016580,환인제약,17800.0,50.0,+0.28%,500.0,3311.0,18600.0,14.46,14547.0,12.06,8.21
465,029530,신도리코,32750.0,100.0,-0.30%,5000.0,3301.0,10080.0,16.82,9306.0,3.87,-1.56
466,143850,TIGER 미국S&P500선물(H),55120.0,295.0,+0.54%,0.0,3293.0,5975.0,0.08,61612.0,,
467,017940,E1,48000.0,400.0,+0.84%,5000.0,3293.0,6860.0,3.54,5917.0,2.15,5.19
468,001360,삼성제약,4870.0,85.0,+1.78%,500.0,3271.0,67162.0,6.03,251900.0,-6.62,-30.13
469,035510,신세계 I&C,190000.0,500.0,+0.26%,5000.0,3268.0,1720.0,1.83,2635.0,9.24,33.89
470,002960,한국쉘석유,251000.0,0.0,0.00%,5000.0,3263.0,1300.0,63.51,951.0,13.12,21.44
471,002780,진흥기업,2240.0,20.0,+0.90%,500.0,3259.0,145472.0,1.22,690795.0,6.29,18.86
472,196230,KBSTAR 단기통안채,104825.0,10.0,+0.01%,0.0,3257.0,3107.0,0.0,1364742.0,,
473,019680,대교,3845.0,35.0,+0.92%,500.0,3257.0,84703.0,3.82,44406.0,-142.41,-3.02
474,371160,TIGER 차이나항셍테크,7315.0,255.0,+3.61%,0.0,3255.0,44500.0,0.0,783531.0,,
475,001470,삼부토건,2365.0,55.0,+2.38%,1000.0,3253.0,137556.0,4.05,1917516.0,-24.89,-8.73
